job,start_time,end_time,elapse,state,ip
mapping,01:08.9,01:34.2,25,COMPLETE,14.12.27.165
mapping,01:09.1,01:33.0,23,COMPLETE,14.12.24.146
mapping,01:09.8,01:34.3,24,COMPLETE,14.12.51.122
mapping,01:09.9,01:33.5,23,COMPLETE,14.12.59.108
mapping,01:09.9,01:32.6,22,COMPLETE,14.12.23.49
mapping,01:10.1,01:34.5,24,COMPLETE,14.12.19.44
mapping,01:10.5,01:34.0,23,COMPLETE,14.12.20.200
mapping,01:10.6,01:34.6,24,COMPLETE,14.12.23.193
mapping,01:11.4,01:34.5,23,COMPLETE,14.12.25.178
mapping,01:09.2,01:34.8,25,COMPLETE,14.12.52.217
mapping,01:09.9,01:35.2,25,COMPLETE,14.12.52.172
mapping,01:09.7,01:34.9,25,COMPLETE,14.12.30.72
mapping,01:09.9,01:35.0,25,COMPLETE,14.12.62.57
mapping,01:10.7,01:35.1,24,COMPLETE,14.12.21.136
mapping,01:10.7,01:34.8,24,COMPLETE,14.12.60.38
mapping,01:11.1,01:35.3,24,COMPLETE,14.12.62.134
mapping,01:11.6,01:35.7,24,COMPLETE,14.12.18.250
mapping,01:11.6,01:35.3,23,COMPLETE,14.12.21.243
mapping,01:11.3,01:35.2,23,COMPLETE,14.12.62.136
mapping,01:11.7,01:36.0,24,COMPLETE,14.12.30.160
mapping,01:11.4,01:36.1,24,COMPLETE,14.12.25.99
mapping,01:11.7,01:36.5,24,COMPLETE,14.12.62.214
mapping,01:11.7,01:36.5,24,COMPLETE,14.12.26.34
mapping,01:11.9,01:36.7,24,COMPLETE,14.12.27.167
mapping,01:11.7,01:36.3,24,COMPLETE,14.12.18.207
mapping,01:12.4,01:36.7,24,COMPLETE,14.12.17.1
mapping,01:09.0,01:35.8,26,COMPLETE,14.12.51.75
mapping,01:11.7,01:37.2,25,COMPLETE,14.12.48.216
mapping,01:11.6,01:37.6,25,COMPLETE,14.12.54.254
mapping,01:11.9,01:37.4,25,COMPLETE,14.12.60.86
mapping,01:11.9,01:37.6,25,COMPLETE,14.12.25.77
mapping,01:11.9,01:37.6,25,COMPLETE,14.12.24.160
mapping,01:12.1,01:37.6,25,COMPLETE,14.12.30.139
mapping,01:12.6,01:37.5,24,COMPLETE,14.12.58.45
mapping,01:12.8,01:37.8,24,COMPLETE,14.12.56.103
mapping,01:12.4,01:37.2,24,COMPLETE,14.12.52.79
mapping,01:12.7,01:37.6,24,COMPLETE,14.12.20.226
mapping,01:13.0,01:38.0,24,COMPLETE,14.12.25.58
mapping,01:12.8,01:38.1,25,COMPLETE,14.12.29.13
mapping,01:12.9,01:36.9,24,COMPLETE,14.12.57.70
mapping,01:12.9,01:37.3,24,COMPLETE,14.12.53.254
mapping,01:13.1,01:38.2,25,COMPLETE,14.12.31.103
mapping,01:13.2,01:37.0,23,COMPLETE,14.12.54.209
mapping,01:13.3,01:38.8,25,COMPLETE,14.12.21.252
mapping,01:12.9,01:38.5,25,COMPLETE,14.12.60.33
mapping,01:13.5,01:37.2,23,COMPLETE,14.12.29.36
mapping,01:13.5,01:38.3,24,COMPLETE,14.12.30.19
mapping,01:14.0,01:38.9,24,COMPLETE,14.12.55.113
mapping,01:14.2,01:38.9,24,COMPLETE,14.12.52.20
mapping,01:14.1,01:38.2,24,COMPLETE,14.12.23.62
mapping,01:12.9,01:38.9,26,COMPLETE,14.12.28.248
mapping,01:13.4,01:39.8,26,COMPLETE,14.12.61.144
mapping,01:13.7,01:40.0,26,COMPLETE,14.12.57.208
mapping,01:14.3,01:40.2,25,COMPLETE,14.12.31.84
mapping,01:14.4,01:39.0,24,COMPLETE,14.12.22.53
mapping,01:14.8,01:40.3,25,COMPLETE,14.12.23.248
mapping,01:15.6,01:40.1,24,COMPLETE,14.12.30.37
mapping,01:16.1,01:40.8,24,COMPLETE,14.12.62.194
mapping,01:16.1,01:41.1,24,COMPLETE,14.12.29.96
mapping,01:16.5,01:40.5,23,COMPLETE,14.12.58.71
mapping,01:17.7,01:40.4,22,COMPLETE,14.12.56.123
mapping,01:14.3,01:41.4,27,COMPLETE,14.12.30.125
mapping,01:15.5,01:41.6,26,COMPLETE,14.12.55.201
mapping,01:16.2,01:41.1,24,COMPLETE,14.12.27.105
mapping,01:16.7,01:41.6,24,COMPLETE,14.12.16.31
mapping,01:17.3,01:42.2,24,COMPLETE,14.12.57.32
mapping,01:17.5,01:42.5,25,COMPLETE,14.12.20.70
mapping,01:17.7,01:43.3,25,COMPLETE,14.12.48.223
mapping,01:17.8,01:42.2,24,COMPLETE,14.12.54.173
mapping,01:17.8,01:41.7,23,COMPLETE,14.12.21.148
mapping,01:18.0,01:41.3,23,COMPLETE,14.12.62.83
mapping,01:18.6,01:42.7,24,COMPLETE,14.12.49.186
mapping,01:18.5,01:42.7,24,COMPLETE,14.12.53.71
mapping,01:18.9,01:42.4,23,COMPLETE,14.12.56.41
mapping,01:19.9,01:43.8,23,COMPLETE,14.12.48.62
mapping,01:20.5,01:45.6,25,COMPLETE,14.12.19.119
mapping,01:20.5,01:45.0,24,COMPLETE,14.12.50.87
mapping,01:21.9,01:45.2,23,COMPLETE,14.12.58.133
mapping,01:19.4,01:44.0,24,COMPLETE,14.12.23.88
mapping,01:20.7,01:46.4,25,COMPLETE,14.12.58.106
mapping,01:20.8,01:45.9,25,COMPLETE,14.12.63.119
mapping,01:20.7,01:46.4,25,COMPLETE,14.12.19.193
mapping,01:21.0,01:46.3,25,COMPLETE,14.12.56.136
mapping,01:21.5,01:47.2,25,COMPLETE,14.12.63.213
mapping,01:21.8,01:46.3,24,COMPLETE,14.12.53.84
mapping,01:21.9,01:46.8,24,COMPLETE,14.12.58.146
mapping,01:21.8,01:46.2,24,COMPLETE,14.12.54.148
mapping,01:22.5,01:47.2,24,COMPLETE,14.12.16.75
mapping,01:22.4,01:47.5,25,COMPLETE,14.12.22.252
mapping,01:22.8,01:46.2,23,COMPLETE,14.12.50.99
mapping,01:23.1,01:47.4,24,COMPLETE,14.12.26.155
mapping,01:23.2,01:47.8,24,COMPLETE,14.12.51.52
mapping,01:23.3,01:47.9,24,COMPLETE,14.12.57.78
mapping,01:23.0,01:47.4,24,COMPLETE,14.12.60.147
mapping,01:23.4,01:47.8,24,COMPLETE,14.12.26.216
mapping,01:23.7,01:47.5,23,COMPLETE,14.12.62.116
mapping,01:23.6,01:47.4,23,COMPLETE,14.12.60.194
mapping,01:23.7,01:46.6,22,COMPLETE,14.12.53.149
mapping,01:23.6,01:46.7,23,COMPLETE,14.12.51.27
mapping,01:23.7,01:46.7,23,COMPLETE,14.12.51.73
mapping,01:23.5,01:46.8,23,COMPLETE,14.12.55.164
mapping,01:23.7,01:46.7,22,COMPLETE,14.12.62.39
mapping,01:23.9,01:47.5,23,COMPLETE,14.12.63.45
mapping,01:24.0,01:46.3,22,COMPLETE,14.12.63.99
mapping,01:23.9,01:47.0,23,COMPLETE,14.12.30.208
mapping,01:23.9,01:46.8,22,COMPLETE,14.12.63.96
mapping,01:24.0,01:47.5,23,COMPLETE,14.12.22.60
mapping,01:24.2,01:46.0,21,COMPLETE,14.12.24.82
mapping,01:23.7,01:46.8,23,COMPLETE,14.12.24.253
mapping,01:24.2,01:46.9,22,COMPLETE,14.12.29.14
mapping,01:24.2,01:47.2,23,COMPLETE,14.12.22.203
mapping,01:24.4,01:47.6,23,COMPLETE,14.12.48.170
mapping,01:24.7,01:47.6,22,COMPLETE,14.12.56.52
mapping,01:24.7,01:46.1,21,COMPLETE,14.12.53.68
mapping,01:24.8,01:47.7,22,COMPLETE,14.12.16.188
mapping,01:24.8,01:47.7,22,COMPLETE,14.12.27.120
mapping,01:25.0,01:47.4,22,COMPLETE,14.12.31.74
mapping,01:22.1,01:48.3,26,COMPLETE,14.12.49.189
mapping,01:22.6,01:48.2,25,COMPLETE,14.12.48.195
mapping,01:22.6,01:49.4,26,COMPLETE,14.12.26.11
mapping,01:23.7,01:48.1,24,COMPLETE,14.12.60.177
mapping,01:23.7,01:48.0,24,COMPLETE,14.12.57.117
mapping,01:23.8,01:48.0,24,COMPLETE,14.12.31.134
mapping,01:23.9,01:48.3,24,COMPLETE,14.12.59.57
mapping,01:24.2,01:47.8,23,COMPLETE,14.12.54.12
mapping,01:24.1,01:48.2,24,COMPLETE,14.12.49.13
mapping,01:24.4,01:48.4,24,COMPLETE,14.12.48.93
mapping,01:24.3,01:48.9,24,COMPLETE,14.12.20.169
mapping,01:24.3,01:48.9,24,COMPLETE,14.12.49.210
mapping,01:24.4,01:48.4,23,COMPLETE,14.12.18.146
mapping,01:24.5,01:48.4,23,COMPLETE,14.12.48.59
mapping,01:24.5,01:48.6,24,COMPLETE,14.12.51.243
mapping,01:24.5,01:48.2,23,COMPLETE,14.12.29.114
mapping,01:24.3,01:48.1,23,COMPLETE,14.12.49.82
mapping,01:24.8,01:48.4,23,COMPLETE,14.12.16.140
mapping,01:24.8,01:49.0,24,COMPLETE,14.12.55.48
mapping,01:24.9,01:49.1,24,COMPLETE,14.12.29.156
mapping,01:24.7,01:48.4,23,COMPLETE,14.12.49.111
mapping,01:25.0,01:49.2,24,COMPLETE,14.12.29.206
mapping,01:25.0,01:48.9,23,COMPLETE,14.12.61.103
mapping,01:25.1,01:50.0,24,COMPLETE,14.12.60.159
mapping,01:25.2,01:49.4,24,COMPLETE,14.12.16.103
mapping,01:25.6,01:49.7,24,COMPLETE,14.12.28.251
mapping,01:26.0,01:49.2,23,COMPLETE,14.12.31.69
mapping,01:28.2,01:49.8,21,COMPLETE,14.12.23.212
mapping,01:28.4,01:49.9,21,COMPLETE,14.12.49.102
mapping,01:28.8,01:50.0,21,COMPLETE,14.12.59.30
mapping,01:21.6,01:47.7,26,COMPLETE,14.12.55.151
mapping,01:24.8,01:50.2,25,COMPLETE,14.12.48.13
mapping,01:25.2,01:51.8,26,COMPLETE,14.12.60.251
mapping,01:25.0,01:50.4,25,COMPLETE,14.12.53.128
mapping,01:25.0,01:50.7,25,COMPLETE,14.12.53.13
mapping,01:25.4,01:50.1,24,COMPLETE,14.12.59.5
mapping,01:25.6,01:50.7,25,COMPLETE,14.12.57.190
mapping,01:25.6,01:50.0,24,COMPLETE,14.12.59.14
mapping,01:25.8,01:50.5,24,COMPLETE,14.12.48.211
mapping,01:25.9,01:51.2,25,COMPLETE,14.12.48.67
mapping,01:26.0,01:50.5,24,COMPLETE,14.12.61.177
mapping,01:26.2,01:51.0,24,COMPLETE,14.12.52.86
mapping,01:26.1,01:50.5,24,COMPLETE,14.12.61.156
mapping,01:26.5,01:51.5,25,COMPLETE,14.12.31.184
mapping,01:26.6,01:50.8,24,COMPLETE,14.12.60.133
mapping,01:26.8,01:50.7,23,COMPLETE,14.12.54.118
mapping,01:27.0,01:50.4,23,COMPLETE,14.12.51.142
mapping,01:27.4,01:51.4,23,COMPLETE,14.12.27.33
mapping,01:27.5,01:50.7,23,COMPLETE,14.12.24.104
mapping,01:27.6,01:51.6,24,COMPLETE,14.12.19.124
mapping,01:27.7,01:51.7,24,COMPLETE,14.12.21.56
mapping,01:27.9,01:51.4,23,COMPLETE,14.12.18.169
mapping,01:28.1,01:51.3,23,COMPLETE,14.12.63.164
mapping,01:28.0,01:50.4,22,COMPLETE,14.12.31.94
mapping,01:28.0,01:51.8,23,COMPLETE,14.12.54.140
mapping,01:28.1,01:52.0,23,COMPLETE,14.12.20.214
mapping,01:28.2,01:51.4,23,COMPLETE,14.12.51.104
mapping,01:28.4,01:51.3,22,COMPLETE,14.12.56.81
mapping,01:28.6,01:51.9,23,COMPLETE,14.12.50.201
mapping,01:28.7,01:51.5,22,COMPLETE,14.12.48.108
mapping,01:28.6,01:51.0,22,COMPLETE,14.12.17.181
mapping,01:28.7,01:51.6,22,COMPLETE,14.12.50.61
mapping,01:28.9,01:52.0,23,COMPLETE,14.12.56.196
mapping,01:29.0,01:51.1,22,COMPLETE,14.12.63.104
mapping,01:29.1,01:50.7,21,COMPLETE,14.12.16.49
mapping,01:29.4,01:51.2,21,COMPLETE,14.12.26.211
mapping,01:28.1,01:52.1,23,COMPLETE,14.12.51.118
mapping,01:28.5,01:52.6,24,COMPLETE,14.12.55.233
mapping,01:29.0,01:53.2,24,COMPLETE,14.12.17.173
mapping,01:29.2,01:54.0,24,COMPLETE,14.12.20.48
mapping,01:28.6,01:52.2,23,COMPLETE,14.12.50.252
mapping,01:29.0,01:53.1,24,COMPLETE,14.12.61.170
mapping,01:29.0,01:52.3,23,COMPLETE,14.12.60.109
mapping,01:29.0,01:52.7,23,COMPLETE,14.12.21.117
mapping,01:29.5,01:52.5,23,COMPLETE,14.12.57.17
mapping,01:29.4,01:53.9,24,COMPLETE,14.12.23.245
mapping,01:29.6,01:52.6,22,COMPLETE,14.12.53.135
mapping,01:29.7,01:53.7,23,COMPLETE,14.12.58.245
mapping,01:29.7,01:52.2,22,COMPLETE,14.12.62.252
mapping,01:29.8,01:53.9,24,COMPLETE,14.12.23.56
mapping,01:30.3,01:53.7,23,COMPLETE,14.12.50.31
mapping,01:30.6,01:54.1,23,COMPLETE,14.12.60.36
mapping,01:30.7,01:54.1,23,COMPLETE,14.12.55.27
mapping,01:30.8,01:53.6,22,COMPLETE,14.12.54.83
mapping,01:31.0,01:53.8,22,COMPLETE,14.12.23.69
mapping,01:31.1,01:54.1,23,COMPLETE,14.12.17.121
mapping,01:29.9,01:54.7,24,COMPLETE,14.12.19.7
mapping,01:29.9,01:54.5,24,COMPLETE,14.12.26.111
mapping,01:29.8,01:54.3,24,COMPLETE,14.12.60.200
mapping,01:29.8,01:54.2,24,COMPLETE,14.12.26.115
mapping,01:30.0,01:54.7,24,COMPLETE,14.12.17.34
mapping,01:30.2,01:55.1,24,COMPLETE,14.12.27.21
mapping,01:30.3,01:54.7,24,COMPLETE,14.12.62.147
mapping,01:30.5,01:54.4,23,COMPLETE,14.12.56.158
mapping,01:30.4,01:54.4,23,COMPLETE,14.12.57.26
mapping,01:30.7,01:56.1,25,COMPLETE,14.12.56.86
mapping,01:30.8,01:54.6,23,COMPLETE,14.12.50.48
mapping,01:31.2,01:54.7,23,COMPLETE,14.12.59.69
mapping,01:31.4,01:54.6,23,COMPLETE,14.12.59.106
mapping,01:31.3,01:54.5,23,COMPLETE,14.12.60.183
mapping,01:31.5,01:55.0,23,COMPLETE,14.12.25.191
mapping,01:31.4,01:56.2,24,COMPLETE,14.12.57.77
mapping,01:31.8,01:54.7,22,COMPLETE,14.12.58.132
mapping,01:31.9,01:55.5,23,COMPLETE,14.12.28.67
mapping,01:31.9,01:54.8,22,COMPLETE,14.12.49.149
mapping,01:32.1,01:55.3,23,COMPLETE,14.12.48.183
mapping,01:32.3,01:56.4,24,COMPLETE,14.12.63.20
mapping,01:32.2,01:55.3,23,COMPLETE,14.12.50.133
mapping,01:32.5,01:55.8,23,COMPLETE,14.12.22.51
mapping,01:32.6,01:55.3,22,COMPLETE,14.12.23.49
mapping,01:32.7,01:56.4,23,COMPLETE,14.12.59.77
mapping,01:32.8,01:56.1,23,COMPLETE,14.12.29.56
mapping,01:32.7,01:55.7,22,COMPLETE,14.12.26.250
mapping,01:32.8,01:55.9,23,COMPLETE,14.12.57.109
mapping,01:33.0,01:55.5,22,COMPLETE,14.12.24.146
mapping,01:33.5,01:56.3,22,COMPLETE,14.12.16.27
mapping,01:29.6,01:54.5,24,COMPLETE,14.12.24.185
mapping,01:31.7,01:56.4,24,COMPLETE,14.12.60.221
mapping,01:32.5,01:57.0,24,COMPLETE,14.12.54.105
mapping,01:32.5,01:57.1,24,COMPLETE,14.12.62.200
mapping,01:32.6,01:56.6,24,COMPLETE,14.12.22.156
mapping,01:33.0,01:57.1,24,COMPLETE,14.12.24.45
mapping,01:33.3,01:56.7,23,COMPLETE,14.12.59.225
mapping,01:33.2,01:57.0,23,COMPLETE,14.12.51.56
mapping,01:33.5,01:56.9,23,COMPLETE,14.12.59.108
mapping,01:33.5,01:58.3,24,COMPLETE,14.12.62.107
mapping,01:33.6,01:57.7,24,COMPLETE,14.12.58.116
mapping,01:33.6,01:58.6,25,COMPLETE,14.12.57.226
mapping,01:33.8,01:56.7,22,COMPLETE,14.12.57.249
mapping,01:33.8,01:56.9,23,COMPLETE,14.12.21.114
mapping,01:33.9,01:57.9,24,COMPLETE,14.12.29.253
mapping,01:34.0,01:57.9,23,COMPLETE,14.12.20.200
mapping,01:34.2,01:56.9,22,COMPLETE,14.12.54.65
mapping,01:34.3,01:57.1,22,COMPLETE,14.12.51.122
mapping,01:34.2,01:57.7,23,COMPLETE,14.12.59.151
mapping,01:34.0,01:57.7,23,COMPLETE,14.12.59.211
mapping,01:34.5,01:56.6,22,COMPLETE,14.12.25.178
mapping,01:34.5,01:58.2,23,COMPLETE,14.12.19.44
mapping,01:34.6,01:57.3,22,COMPLETE,14.12.23.193
mapping,01:34.8,01:58.3,23,COMPLETE,14.12.60.38
mapping,01:35.3,01:58.1,22,COMPLETE,14.12.21.243
mapping,01:35.1,01:58.7,23,COMPLETE,14.12.21.136
mapping,01:35.0,01:58.3,23,COMPLETE,14.12.62.57
mapping,01:35.7,01:58.8,23,COMPLETE,14.12.18.250
mapping,01:33.8,01:58.9,25,COMPLETE,14.12.54.244
mapping,01:33.8,01:58.5,24,COMPLETE,14.12.54.178
mapping,01:34.2,01:58.9,24,COMPLETE,14.12.27.165
mapping,01:34.8,01:58.8,24,COMPLETE,14.12.52.217
mapping,01:34.9,01:59.3,24,COMPLETE,14.12.30.72
mapping,01:35.3,01:58.8,23,COMPLETE,14.12.62.134
mapping,01:35.2,01:58.7,23,COMPLETE,14.12.62.136
mapping,01:36.0,02:00.6,24,COMPLETE,14.12.30.160
mapping,01:36.1,01:58.9,22,COMPLETE,14.12.25.99
mapping,01:36.5,02:00.0,23,COMPLETE,14.12.62.214
mapping,01:36.5,02:00.6,24,COMPLETE,14.12.26.34
mapping,01:36.7,02:00.3,23,COMPLETE,14.12.27.167
mapping,01:37.0,02:00.4,23,COMPLETE,14.12.54.209
mapping,01:37.4,02:00.2,22,COMPLETE,14.12.60.86
mapping,01:37.5,02:00.4,22,COMPLETE,14.12.58.45
mapping,01:37.2,02:00.3,23,COMPLETE,14.12.52.79
mapping,01:35.8,02:02.5,26,COMPLETE,14.12.51.75
mapping,01:36.4,02:01.3,24,COMPLETE,14.12.18.207
mapping,01:36.7,02:01.1,24,COMPLETE,14.12.17.1
mapping,01:36.9,02:01.0,24,COMPLETE,14.12.57.70
mapping,01:37.2,02:01.3,24,COMPLETE,14.12.29.36
mapping,01:37.2,02:01.1,23,COMPLETE,14.12.48.216
mapping,01:37.3,02:01.5,24,COMPLETE,14.12.53.254
mapping,01:37.6,02:01.0,23,COMPLETE,14.12.25.77
mapping,01:37.6,02:02.4,24,COMPLETE,14.12.30.139
mapping,01:37.6,02:01.8,24,COMPLETE,14.12.24.160
mapping,01:37.6,02:02.2,24,COMPLETE,14.12.54.254
mapping,01:37.6,02:02.0,24,COMPLETE,14.12.20.226
mapping,01:38.2,02:02.4,24,COMPLETE,14.12.23.62
mapping,01:38.3,02:02.3,23,COMPLETE,14.12.30.19
mapping,01:38.9,02:02.7,23,COMPLETE,14.12.55.113
mapping,01:38.5,02:02.3,23,COMPLETE,14.12.60.33
mapping,01:39.0,02:02.5,23,COMPLETE,14.12.22.53
mapping,01:35.2,02:01.3,26,COMPLETE,14.12.52.172
mapping,01:37.8,02:03.6,25,COMPLETE,14.12.56.103
mapping,01:38.0,02:03.2,25,COMPLETE,14.12.25.58
mapping,01:38.2,02:03.8,25,COMPLETE,14.12.31.103
mapping,01:38.1,02:02.8,24,COMPLETE,14.12.29.13
mapping,01:38.8,02:03.8,24,COMPLETE,14.12.21.252
mapping,01:38.9,02:03.9,25,COMPLETE,14.12.52.20
mapping,01:38.9,02:03.2,24,COMPLETE,14.12.28.248
mapping,01:40.1,02:04.1,24,COMPLETE,14.12.30.37
mapping,01:40.2,02:04.9,24,COMPLETE,14.12.31.84
mapping,01:40.4,02:04.2,23,COMPLETE,14.12.56.123
mapping,01:40.0,02:03.3,23,COMPLETE,14.12.57.208
mapping,01:40.3,02:03.1,22,COMPLETE,14.12.23.248
mapping,01:40.5,02:03.4,22,COMPLETE,14.12.58.71
mapping,01:40.8,02:05.0,24,COMPLETE,14.12.62.194
mapping,01:41.1,02:04.4,23,COMPLETE,14.12.29.96
mapping,01:41.1,02:04.4,23,COMPLETE,14.12.27.105
mapping,01:41.3,02:03.4,22,COMPLETE,14.12.62.83
mapping,01:41.6,02:03.4,21,COMPLETE,14.12.16.31
mapping,01:41.7,02:04.8,23,COMPLETE,14.12.21.148
mapping,01:42.2,02:04.0,21,COMPLETE,14.12.54.173
mapping,01:42.2,02:04.8,22,COMPLETE,14.12.57.32
mapping,01:42.5,02:04.3,21,COMPLETE,14.12.20.70
mapping,01:42.7,02:04.3,21,COMPLETE,14.12.49.186
mapping,01:42.7,02:04.7,21,COMPLETE,14.12.53.71
mapping,01:43.3,02:04.5,21,COMPLETE,14.12.48.223
mapping,01:43.8,02:04.6,20,COMPLETE,14.12.48.62
mapping,01:41.4,02:05.3,23,COMPLETE,14.12.30.125
mapping,01:41.6,02:06.1,24,COMPLETE,14.12.55.201
mapping,01:42.4,02:06.2,23,COMPLETE,14.12.56.41
mapping,01:44.0,02:05.9,21,COMPLETE,14.12.23.88
mapping,01:45.0,02:06.4,21,COMPLETE,14.12.50.87
mapping,01:45.6,02:06.6,20,COMPLETE,14.12.19.119
mapping,01:46.2,02:07.1,20,COMPLETE,14.12.50.99
mapping,01:39.8,02:06.6,26,COMPLETE,14.12.61.144
mapping,01:45.2,02:07.2,22,COMPLETE,14.12.58.133
mapping,01:45.9,02:08.2,22,COMPLETE,14.12.63.119
mapping,01:46.0,02:08.8,22,COMPLETE,14.12.24.82
mapping,01:46.3,02:09.4,23,COMPLETE,14.12.63.99
mapping,01:46.3,02:08.8,22,COMPLETE,14.12.53.84
mapping,01:46.3,02:08.8,22,COMPLETE,14.12.56.136
mapping,01:46.1,02:09.4,23,COMPLETE,14.12.53.68
mapping,01:46.2,02:09.9,23,COMPLETE,14.12.54.148
mapping,01:46.4,02:10.2,23,COMPLETE,14.12.58.106
mapping,01:46.6,02:11.1,24,COMPLETE,14.12.53.149
mapping,01:46.4,02:10.2,23,COMPLETE,14.12.19.193
mapping,01:46.7,02:10.3,23,COMPLETE,14.12.51.27
mapping,01:46.7,02:10.6,23,COMPLETE,14.12.51.73
mapping,01:46.7,02:10.0,23,COMPLETE,14.12.62.39
mapping,01:46.8,02:10.8,23,COMPLETE,14.12.63.96
mapping,01:46.8,02:09.5,22,COMPLETE,14.12.58.146
mapping,01:47.0,02:10.1,23,COMPLETE,14.12.30.208
mapping,01:48.9,02:11.5,22,COMPLETE,14.12.61.103
mapping,01:46.8,02:11.3,24,COMPLETE,14.12.55.164
mapping,01:46.8,02:12.6,25,COMPLETE,14.12.24.253
mapping,01:47.2,02:11.6,24,COMPLETE,14.12.16.75
mapping,01:47.4,02:11.8,24,COMPLETE,14.12.26.155
mapping,01:47.2,02:12.2,25,COMPLETE,14.12.63.213
mapping,01:47.2,02:12.7,25,COMPLETE,14.12.22.203
mapping,01:47.5,02:12.8,25,COMPLETE,14.12.62.116
mapping,01:47.4,02:13.0,25,COMPLETE,14.12.31.74
mapping,01:47.4,02:12.8,25,COMPLETE,14.12.60.194
mapping,01:47.5,02:13.2,25,COMPLETE,14.12.63.45
mapping,01:47.5,02:12.4,24,COMPLETE,14.12.22.60
mapping,01:47.6,02:13.2,25,COMPLETE,14.12.56.52
mapping,01:47.4,02:13.1,25,COMPLETE,14.12.60.147
mapping,01:47.5,02:12.8,25,COMPLETE,14.12.22.252
mapping,01:47.7,02:12.7,24,COMPLETE,14.12.16.188
mapping,01:47.8,02:12.5,24,COMPLETE,14.12.51.52
mapping,01:47.7,02:13.3,25,COMPLETE,14.12.27.120
mapping,01:47.9,02:13.7,25,COMPLETE,14.12.57.78
mapping,01:47.8,02:12.9,25,COMPLETE,14.12.26.216
mapping,01:47.8,02:13.6,25,COMPLETE,14.12.54.12
mapping,01:48.2,02:13.0,24,COMPLETE,14.12.48.195
mapping,01:49.2,02:12.6,23,COMPLETE,14.12.29.206
mapping,01:49.4,02:12.7,23,COMPLETE,14.12.16.103
mapping,01:49.7,02:13.5,23,COMPLETE,14.12.28.251
mapping,01:46.9,02:12.3,25,COMPLETE,14.12.29.14
mapping,01:47.6,02:13.5,25,COMPLETE,14.12.48.170
mapping,01:48.0,02:14.0,26,COMPLETE,14.12.31.134
mapping,01:48.1,02:14.6,26,COMPLETE,14.12.60.177
mapping,01:47.7,02:15.2,27,COMPLETE,14.12.55.151
mapping,01:48.0,02:14.2,26,COMPLETE,14.12.57.117
mapping,01:48.2,02:14.0,25,COMPLETE,14.12.29.114
mapping,01:48.3,02:14.0,25,COMPLETE,14.12.59.57
mapping,01:48.3,02:15.3,26,COMPLETE,14.12.49.189
mapping,01:48.4,02:14.8,26,COMPLETE,14.12.48.93
mapping,01:48.1,02:15.2,27,COMPLETE,14.12.49.82
mapping,01:48.4,02:14.8,26,COMPLETE,14.12.48.59
mapping,01:48.2,02:14.4,26,COMPLETE,14.12.49.13
mapping,01:48.4,02:15.7,27,COMPLETE,14.12.18.146
mapping,01:48.4,02:14.2,25,COMPLETE,14.12.49.111
mapping,01:48.6,02:14.8,26,COMPLETE,14.12.51.243
mapping,01:49.0,02:15.3,26,COMPLETE,14.12.55.48
mapping,01:48.9,02:15.3,26,COMPLETE,14.12.20.169
mapping,01:48.9,02:15.6,26,COMPLETE,14.12.49.210
mapping,01:49.2,02:15.4,26,COMPLETE,14.12.31.69
mapping,01:49.1,02:14.5,25,COMPLETE,14.12.29.156
mapping,01:49.4,02:15.2,25,COMPLETE,14.12.26.11
mapping,01:49.8,02:14.6,24,COMPLETE,14.12.23.212
mapping,01:50.7,02:15.5,24,COMPLETE,14.12.24.104
mapping,01:50.7,02:14.5,23,COMPLETE,14.12.57.190
mapping,01:53.7,02:15.9,22,COMPLETE,14.12.58.245
mapping,01:49.9,02:16.2,26,COMPLETE,14.12.49.102
mapping,01:50.0,02:16.9,26,COMPLETE,14.12.59.30
mapping,01:50.0,02:16.5,26,COMPLETE,14.12.60.159
mapping,01:50.0,02:16.4,26,COMPLETE,14.12.59.14
