job,start_time,end_time,elapse,state,ip,,,
bam_merge_and_sort,06:52.9,06:57.9,5,COMPLETE,14.12.16.76,,,
bam_merge_and_sort,06:52.6,06:57.3,4,COMPLETE,14.12.31.184,,,
bam_merge_and_sort,06:52.8,06:58.5,5,COMPLETE,14.12.28.204,,,
bam_merge_and_sort,06:52.5,06:58.4,5,COMPLETE,14.12.59.77,,,
bam_merge_and_sort,06:52.6,06:57.6,4,COMPLETE,14.12.52.20,,,
bam_merge_and_sort,06:52.6,06:56.8,4,COMPLETE,14.12.60.251,,,
bam_merge_and_sort,06:52.6,06:57.0,4,COMPLETE,14.12.51.243,,,
bam_merge_and_sort,06:52.6,06:57.7,5,COMPLETE,14.12.58.45,,,
bam_merge_and_sort,06:52.8,06:58.2,5,COMPLETE,14.12.23.1,,,
bam_merge_and_sort,06:52.9,06:59.0,6,COMPLETE,14.12.20.125,,,
bam_merge_and_sort,06:53.1,06:57.8,4,COMPLETE,14.12.28.82,,,
bam_merge_and_sort,06:53.1,06:57.8,4,COMPLETE,14.12.16.239,,,
bam_merge_and_sort,06:52.9,06:58.4,5,COMPLETE,14.12.50.99,,,
bam_merge_and_sort,06:53.0,06:57.8,4,COMPLETE,14.12.54.83,,,
bam_merge_and_sort,06:53.3,06:57.8,4,COMPLETE,14.12.21.15,,,
bam_merge_and_sort,06:53.2,06:57.5,4,COMPLETE,14.12.59.30,,,
bam_merge_and_sort,06:53.2,06:58.6,5,COMPLETE,14.12.51.75,,,
bam_merge_and_sort,06:53.5,06:58.9,5,COMPLETE,14.12.31.194,,,
bam_merge_and_sort,06:53.3,06:57.9,4,COMPLETE,14.12.59.57,,,
bam_merge_and_sort,06:53.1,06:57.4,4,COMPLETE,14.12.57.32,,,
bam_merge_and_sort,06:53.0,06:57.1,4,COMPLETE,14.12.24.253,,,
bam_merge_and_sort,06:53.7,06:58.2,4,COMPLETE,14.12.28.204,,,
bam_merge_and_sort,06:53.5,06:58.3,4,COMPLETE,14.12.22.67,,,
bam_merge_and_sort,06:53.6,06:58.0,4,COMPLETE,14.12.49.149,,,
bam_merge_and_sort,06:53.4,06:56.6,3,COMPLETE,14.12.21.185,,,
bam_merge_and_sort,06:53.3,06:56.7,3,COMPLETE,14.12.53.13,,,
bam_merge_and_sort,06:53.8,06:58.6,4,COMPLETE,14.12.16.27,,,
bam_merge_and_sort,06:54.0,06:58.3,4,COMPLETE,14.12.30.159,,,
bam_merge_and_sort,06:53.9,06:57.7,3,COMPLETE,14.12.16.198,,,
bam_merge_and_sort,06:54.2,06:57.2,2,COMPLETE,14.12.23.193,,,
bam_merge_and_sort,06:54.6,06:58.5,3,COMPLETE,14.12.28.82,,,
bam_merge_and_sort,06:55.0,06:57.6,2,COMPLETE,14.12.16.183,,,
bam_merge_and_sort,06:55.5,06:57.2,1,COMPLETE,14.12.22.163,,,
bam_merge_and_sort,06:55.4,06:57.4,1,COMPLETE,14.12.21.15,,,
bam_merge_and_sort,06:09.0,07:00.4,51,COMPLETE,14.12.48.211,,,
bam_merge_and_sort,06:22.9,06:58.9,35,COMPLETE,14.12.54.105,,,
bam_merge_and_sort,06:23.2,06:59.3,36,COMPLETE,14.12.56.86,,,
bam_merge_and_sort,06:24.1,07:00.1,35,COMPLETE,14.12.60.86,,,
bam_merge_and_sort,06:36.7,06:59.1,22,COMPLETE,14.12.63.213,,,
bam_merge_and_sort,06:37.2,06:59.0,21,COMPLETE,14.12.60.109,,,
bam_merge_and_sort,06:43.2,07:01.0,17,COMPLETE,14.12.24.158,,,
bam_merge_and_sort,06:45.5,06:59.0,13,COMPLETE,14.12.25.191,,,
bam_merge_and_sort,06:45.7,06:59.1,13,COMPLETE,14.12.54.244,,,
bam_merge_and_sort,06:45.4,06:59.0,13,COMPLETE,14.12.31.88,,,
bam_merge_and_sort,06:45.8,06:59.5,13,COMPLETE,14.12.28.251,,,
bam_merge_and_sort,06:46.7,07:00.9,14,COMPLETE,14.12.21.21,,,
bam_merge_and_sort,06:46.7,06:59.3,12,COMPLETE,14.12.50.133,,,
bam_merge_and_sort,06:46.8,06:59.6,12,COMPLETE,14.12.57.78,,,
bam_merge_and_sort,06:47.0,07:00.8,13,COMPLETE,14.12.26.34,,,
bam_merge_and_sort,06:47.1,06:59.1,12,COMPLETE,14.12.16.31,,,
bam_merge_and_sort,06:47.1,06:59.3,12,COMPLETE,14.12.59.14,,,
bam_merge_and_sort,06:47.4,07:00.0,12,COMPLETE,14.12.49.102,,,
bam_merge_and_sort,06:47.4,06:59.5,12,COMPLETE,14.12.19.7,,,
bam_merge_and_sort,06:47.4,07:00.0,12,COMPLETE,14.12.19.124,,,
bam_merge_and_sort,06:47.8,07:00.6,12,COMPLETE,14.12.56.81,,,
bam_merge_and_sort,06:47.6,07:00.8,13,COMPLETE,14.12.62.39,,,
bam_merge_and_sort,06:47.9,06:59.6,11,COMPLETE,14.12.23.69,,,
bam_merge_and_sort,06:47.9,07:00.6,12,COMPLETE,14.12.22.203,,,
bam_merge_and_sort,06:48.4,07:01.3,12,COMPLETE,14.12.48.195,,,
bam_merge_and_sort,06:47.8,07:00.1,12,COMPLETE,14.12.53.128,,,
bam_merge_and_sort,06:48.3,07:00.3,12,COMPLETE,14.12.30.125,,,
bam_merge_and_sort,06:48.2,07:00.8,12,COMPLETE,14.12.57.117,,,
bam_merge_and_sort,06:48.4,07:00.3,11,COMPLETE,14.12.63.164,,,
bam_merge_and_sort,06:48.4,07:00.6,12,COMPLETE,14.12.31.94,,,
bam_merge_and_sort,06:48.4,07:00.7,12,COMPLETE,14.12.59.108,,,
bam_merge_and_sort,06:48.3,07:00.6,12,COMPLETE,14.12.28.248,,,
bam_merge_and_sort,06:48.6,07:00.6,12,COMPLETE,14.12.49.82,,,
bam_merge_and_sort,06:49.1,07:00.9,11,COMPLETE,14.12.63.119,,,
bam_merge_and_sort,06:49.1,07:00.3,11,COMPLETE,14.12.57.26,,,
bam_merge_and_sort,06:51.9,07:01.0,9,COMPLETE,14.12.26.111,,,
bam_merge_and_sort,06:51.9,07:00.0,8,COMPLETE,14.12.20.226,,,
bam_merge_and_sort,06:52.2,06:59.8,7,COMPLETE,14.12.50.48,,,
bam_merge_and_sort,06:52.4,06:59.0,6,COMPLETE,14.12.63.20,,,
bam_merge_and_sort,06:52.7,07:00.0,7,COMPLETE,14.12.18.99,,,
bam_merge_and_sort,06:52.9,07:00.7,7,COMPLETE,14.12.22.67,,,
bam_merge_and_sort,06:53.3,06:59.9,6,COMPLETE,14.12.30.87,,,
bam_merge_and_sort,06:53.4,07:00.0,6,COMPLETE,14.12.59.106,,,
bam_merge_and_sort,06:53.5,07:00.0,6,COMPLETE,14.12.31.165,,,
bam_merge_and_sort,06:09.1,07:01.8,52,COMPLETE,14.12.55.113,,,
bam_merge_and_sort,06:24.7,07:02.4,37,COMPLETE,14.12.28.73,,,
bam_merge_and_sort,06:46.2,07:01.2,14,COMPLETE,14.12.54.65,,,
bam_merge_and_sort,06:47.6,07:01.2,13,COMPLETE,14.12.48.67,,,
bam_merge_and_sort,06:47.6,07:01.1,13,COMPLETE,14.12.54.178,,,
bam_merge_and_sort,06:47.9,07:01.8,13,COMPLETE,14.12.17.173,,,
bam_merge_and_sort,06:47.8,07:01.6,13,COMPLETE,14.12.31.103,,,
bam_merge_and_sort,06:47.6,07:01.4,13,COMPLETE,14.12.54.148,,,
bam_merge_and_sort,06:47.8,07:01.4,13,COMPLETE,14.12.27.165,,,
bam_merge_and_sort,06:48.0,07:01.0,12,COMPLETE,14.12.20.200,,,
bam_merge_and_sort,06:48.2,07:01.4,13,COMPLETE,14.12.58.146,,,
bam_merge_and_sort,06:48.1,07:02.7,14,COMPLETE,14.12.62.107,,,
bam_merge_and_sort,06:48.3,07:02.2,13,COMPLETE,14.12.60.133,,,
bam_merge_and_sort,06:48.2,07:02.5,14,COMPLETE,14.12.57.17,,,
bam_merge_and_sort,06:48.4,07:02.2,13,COMPLETE,14.12.19.32,,,
bam_merge_and_sort,06:48.6,07:01.7,13,COMPLETE,14.12.62.194,,,
bam_merge_and_sort,06:48.6,07:02.5,13,COMPLETE,14.12.24.146,,,
bam_merge_and_sort,06:48.6,07:02.1,13,COMPLETE,14.12.48.108,,,
bam_merge_and_sort,06:48.7,07:01.1,12,COMPLETE,14.12.56.158,,,
bam_merge_and_sort,06:48.4,07:01.3,12,COMPLETE,14.12.55.151,,,
bam_merge_and_sort,06:48.6,07:01.9,13,COMPLETE,14.12.51.118,,,
bam_merge_and_sort,06:48.8,07:01.0,12,COMPLETE,14.12.54.12,,,
bam_merge_and_sort,06:48.6,07:02.3,13,COMPLETE,14.12.19.193,,,
bam_merge_and_sort,06:49.0,07:01.7,12,COMPLETE,14.12.30.37,,,
bam_merge_and_sort,06:48.9,07:02.9,13,COMPLETE,14.12.24.45,,,
bam_merge_and_sort,06:49.0,07:02.6,13,COMPLETE,14.12.56.136,,,
bam_merge_and_sort,06:49.0,07:01.9,12,COMPLETE,14.12.54.209,,,
bam_merge_and_sort,06:49.2,07:02.8,13,COMPLETE,14.12.21.252,,,
bam_merge_and_sort,06:49.2,07:01.4,12,COMPLETE,14.12.62.147,,,
bam_merge_and_sort,06:49.3,07:01.8,12,COMPLETE,14.12.63.99,,,
bam_merge_and_sort,06:49.1,07:02.3,13,COMPLETE,14.12.23.248,,,
bam_merge_and_sort,06:49.2,07:01.3,12,COMPLETE,14.12.51.27,,,
bam_merge_and_sort,06:49.3,07:01.1,11,COMPLETE,14.12.50.61,,,
bam_merge_and_sort,06:49.3,07:02.2,12,COMPLETE,14.12.60.183,,,
bam_merge_and_sort,06:49.5,07:02.3,12,COMPLETE,14.12.61.170,,,
bam_merge_and_sort,06:49.4,07:02.8,13,COMPLETE,14.12.21.56,,,
bam_merge_and_sort,06:49.2,07:01.6,12,COMPLETE,14.12.61.144,,,
bam_merge_and_sort,06:49.4,07:02.0,12,COMPLETE,14.12.27.120,,,
bam_merge_and_sort,06:49.6,07:01.4,11,COMPLETE,14.12.27.33,,,
bam_merge_and_sort,06:49.4,07:02.1,12,COMPLETE,14.12.60.38,,,
bam_merge_and_sort,06:49.7,07:02.7,12,COMPLETE,14.12.22.60,,,
bam_merge_and_sort,06:49.4,07:01.4,11,COMPLETE,14.12.60.33,,,
bam_merge_and_sort,06:49.9,07:02.8,12,COMPLETE,14.12.58.245,,,
bam_merge_and_sort,06:50.0,07:02.7,12,COMPLETE,14.12.17.1,,,
bam_merge_and_sort,06:49.9,07:02.2,12,COMPLETE,14.12.24.185,,,
bam_merge_and_sort,06:50.0,07:02.6,12,COMPLETE,14.12.23.56,,,
bam_merge_and_sort,06:49.9,07:01.8,11,COMPLETE,14.12.25.77,,,
bam_merge_and_sort,06:50.0,07:02.7,12,COMPLETE,14.12.57.249,,,
bam_merge_and_sort,06:49.7,07:02.1,12,COMPLETE,14.12.48.13,,,
bam_merge_and_sort,06:50.0,07:03.0,13,COMPLETE,14.12.62.83,,,
bam_merge_and_sort,06:50.1,07:01.5,11,COMPLETE,14.12.16.103,,,
bam_merge_and_sort,06:50.0,07:02.6,12,COMPLETE,14.12.27.105,,,
bam_merge_and_sort,06:50.3,07:02.8,12,COMPLETE,14.12.49.189,,,
bam_merge_and_sort,06:50.3,07:02.9,12,COMPLETE,14.12.23.88,,,
bam_merge_and_sort,06:50.4,07:02.6,12,COMPLETE,14.12.48.223,,,
bam_merge_and_sort,06:50.5,07:02.5,11,COMPLETE,14.12.31.74,,,
bam_merge_and_sort,06:50.6,07:02.0,11,COMPLETE,14.12.16.49,,,
bam_merge_and_sort,06:50.6,07:01.6,11,COMPLETE,14.12.55.48,,,
bam_merge_and_sort,06:50.6,07:02.9,12,COMPLETE,14.12.18.169,,,
bam_merge_and_sort,06:50.6,07:02.2,11,COMPLETE,14.12.57.70,,,
bam_merge_and_sort,06:50.9,07:03.1,12,COMPLETE,14.12.31.69,,,
bam_merge_and_sort,06:50.7,07:01.5,10,COMPLETE,14.12.23.62,,,
bam_merge_and_sort,06:50.5,07:01.4,10,COMPLETE,14.12.58.133,,,
bam_merge_and_sort,06:51.1,07:02.3,11,COMPLETE,14.12.53.84,,,
bam_merge_and_sort,06:51.1,07:01.5,10,COMPLETE,14.12.60.36,,,
bam_merge_and_sort,06:51.0,07:02.7,11,COMPLETE,14.12.17.181,,,
bam_merge_and_sort,06:50.9,07:01.2,10,COMPLETE,14.12.26.115,,,
bam_merge_and_sort,06:51.4,07:02.1,10,COMPLETE,14.12.17.34,,,
bam_merge_and_sort,06:51.4,07:02.3,10,COMPLETE,14.12.52.86,,,
bam_merge_and_sort,06:51.6,07:02.3,10,COMPLETE,14.12.24.82,,,
bam_merge_and_sort,06:51.4,07:01.5,10,COMPLETE,14.12.29.96,,,
bam_merge_and_sort,06:51.6,07:02.6,11,COMPLETE,14.12.30.19,,,
bam_merge_and_sort,06:51.4,07:02.5,11,COMPLETE,14.12.28.17,,,
bam_merge_and_sort,06:52.1,07:02.4,10,COMPLETE,14.12.20.48,,,
bam_merge_and_sort,06:51.6,07:02.6,11,COMPLETE,14.12.54.254,,,
bam_merge_and_sort,06:52.1,07:02.9,10,COMPLETE,14.12.19.43,,,
bam_merge_and_sort,06:51.8,07:01.8,10,COMPLETE,14.12.24.160,,,
bam_merge_and_sort,06:51.9,07:03.0,11,COMPLETE,14.12.21.136,,,
bam_merge_and_sort,06:51.9,07:01.9,10,COMPLETE,14.12.20.214,,,
bam_merge_and_sort,06:52.1,07:02.6,10,COMPLETE,14.12.62.116,,,
bam_merge_and_sort,06:52.0,07:01.3,9,COMPLETE,14.12.48.216,,,
bam_merge_and_sort,06:51.8,07:02.0,10,COMPLETE,14.12.49.111,,,
bam_merge_and_sort,06:52.2,07:01.7,9,COMPLETE,14.12.25.58,,,
bam_merge_and_sort,06:51.9,07:01.1,9,COMPLETE,14.12.26.28,,,
bam_merge_and_sort,06:52.1,07:02.8,10,COMPLETE,14.12.24.104,,,
bam_merge_and_sort,06:52.1,07:02.7,10,COMPLETE,14.12.62.252,,,
bam_merge_and_sort,06:52.1,07:02.2,10,COMPLETE,14.12.56.103,,,
bam_merge_and_sort,06:52.4,07:02.6,10,COMPLETE,14.12.24.28,,,
bam_merge_and_sort,06:48.2,07:03.7,15,COMPLETE,14.12.26.211,,,
bam_merge_and_sort,06:48.3,07:03.9,15,COMPLETE,14.12.29.14,,,
bam_merge_and_sort,06:48.2,07:03.3,15,COMPLETE,14.12.29.13,,,
bam_merge_and_sort,06:48.3,07:02.8,14,COMPLETE,14.12.60.147,,,
bam_merge_and_sort,06:48.9,07:04.9,15,COMPLETE,14.12.31.123,,,
bam_merge_and_sort,06:48.9,07:03.2,14,COMPLETE,14.12.62.214,,,
bam_merge_and_sort,06:49.2,07:03.3,14,COMPLETE,14.12.18.216,,,
bam_merge_and_sort,06:48.9,07:04.2,15,COMPLETE,14.12.62.57,,,
bam_merge_and_sort,06:48.9,07:02.9,14,COMPLETE,14.12.18.207,,,
bam_merge_and_sort,06:49.2,07:03.4,14,COMPLETE,14.12.57.190,,,
bam_merge_and_sort,06:49.4,07:03.3,13,COMPLETE,14.12.48.183,,,
bam_merge_and_sort,06:49.2,07:03.0,13,COMPLETE,14.12.58.71,,,
bam_merge_and_sort,06:49.5,07:03.9,14,COMPLETE,14.12.27.167,,,
bam_merge_and_sort,06:49.6,07:04.5,14,COMPLETE,14.12.16.140,,,
bam_merge_and_sort,06:49.5,07:04.0,14,COMPLETE,14.12.58.106,,,
bam_merge_and_sort,06:49.4,07:04.8,15,COMPLETE,14.12.30.72,,,
bam_merge_and_sort,06:49.6,07:04.4,14,COMPLETE,14.12.20.70,,,
bam_merge_and_sort,06:49.9,07:04.6,14,COMPLETE,14.12.50.201,,,
bam_merge_and_sort,06:49.4,07:03.1,13,COMPLETE,14.12.54.118,,,
bam_merge_and_sort,06:49.8,07:03.4,13,COMPLETE,14.12.16.188,,,
bam_merge_and_sort,06:49.7,07:04.3,14,COMPLETE,14.12.57.109,,,
bam_merge_and_sort,06:49.9,07:04.0,14,COMPLETE,14.12.26.216,,,
bam_merge_and_sort,06:49.9,07:03.7,13,COMPLETE,14.12.51.73,,,
bam_merge_and_sort,06:50.0,07:03.4,13,COMPLETE,14.12.29.114,,,
bam_merge_and_sort,06:49.7,07:03.0,13,COMPLETE,14.12.53.71,,,
bam_merge_and_sort,06:50.0,07:03.3,13,COMPLETE,14.12.23.49,,,
bam_merge_and_sort,06:50.1,07:04.3,14,COMPLETE,14.12.53.135,,,
bam_merge_and_sort,06:49.8,07:03.5,13,COMPLETE,14.12.57.208,,,
bam_merge_and_sort,06:50.2,07:04.0,13,COMPLETE,14.12.55.27,,,
bam_merge_and_sort,06:50.1,07:04.4,14,COMPLETE,14.12.23.245,,,
bam_merge_and_sort,06:50.4,07:03.6,13,COMPLETE,14.12.29.36,,,
bam_merge_and_sort,06:50.1,07:04.2,14,COMPLETE,14.12.50.252,,,
bam_merge_and_sort,06:50.2,07:03.0,12,COMPLETE,14.12.21.185,,,
bam_merge_and_sort,06:50.3,07:03.9,13,COMPLETE,14.12.60.200,,,
bam_merge_and_sort,06:50.4,07:03.2,12,COMPLETE,14.12.18.146,,,
bam_merge_and_sort,06:50.4,07:03.2,12,COMPLETE,14.12.26.11,,,
bam_merge_and_sort,06:50.8,07:05.4,14,COMPLETE,14.12.19.43,,,
bam_merge_and_sort,06:50.6,07:03.2,12,COMPLETE,14.12.56.52,,,
bam_merge_and_sort,06:51.0,07:03.8,12,COMPLETE,14.12.26.147,,,
bam_merge_and_sort,06:50.3,07:03.9,13,COMPLETE,14.12.52.79,,,
bam_merge_and_sort,06:50.7,07:03.6,12,COMPLETE,14.12.19.44,,,
bam_merge_and_sort,06:50.7,07:03.2,12,COMPLETE,14.12.17.121,,,
bam_merge_and_sort,06:51.0,07:04.9,13,COMPLETE,14.12.31.123,,,
bam_merge_and_sort,06:51.0,07:03.5,12,COMPLETE,14.12.21.243,,,
bam_merge_and_sort,06:50.8,07:04.9,14,COMPLETE,14.12.62.200,,,
bam_merge_and_sort,06:50.6,07:04.5,13,COMPLETE,14.12.51.56,,,
bam_merge_and_sort,06:51.0,07:04.1,13,COMPLETE,14.12.23.187,,,
bam_merge_and_sort,06:50.9,07:04.6,13,COMPLETE,14.12.54.140,,,
bam_merge_and_sort,06:51.2,07:04.1,12,COMPLETE,14.12.26.6,,,
bam_merge_and_sort,06:51.1,07:04.7,13,COMPLETE,14.12.26.155,,,
bam_merge_and_sort,06:50.7,07:04.2,13,COMPLETE,14.12.19.109,,,
bam_merge_and_sort,06:51.0,07:04.0,13,COMPLETE,14.12.21.114,,,
bam_merge_and_sort,06:51.1,07:04.8,13,COMPLETE,14.12.19.119,,,
bam_merge_and_sort,06:50.8,07:02.9,12,COMPLETE,14.12.59.211,,,
bam_merge_and_sort,06:50.9,07:03.6,12,COMPLETE,14.12.19.109,,,
bam_merge_and_sort,06:51.4,07:05.1,13,COMPLETE,14.12.21.21,,,
bam_merge_and_sort,06:51.3,07:05.2,13,COMPLETE,14.12.28.67,,,
bam_merge_and_sort,06:51.1,07:03.3,12,COMPLETE,14.12.55.233,,,
bam_merge_and_sort,06:51.1,07:03.5,12,COMPLETE,14.12.26.250,,,
bam_merge_and_sort,06:51.3,07:03.2,11,COMPLETE,14.12.57.226,,,
bam_merge_and_sort,06:51.2,07:04.0,12,COMPLETE,14.12.20.169,,,
bam_merge_and_sort,06:51.5,07:03.8,12,COMPLETE,14.12.56.123,,,
bam_merge_and_sort,06:51.5,07:03.6,12,COMPLETE,14.12.27.42,,,
bam_merge_and_sort,06:51.4,07:03.9,12,COMPLETE,14.12.56.196,,,
bam_merge_and_sort,06:51.2,07:04.1,12,COMPLETE,14.12.55.201,,,
bam_merge_and_sort,06:51.4,07:03.4,12,COMPLETE,14.12.63.45,,,
bam_merge_and_sort,06:51.5,07:04.8,13,COMPLETE,14.12.29.156,,,
bam_merge_and_sort,06:51.8,07:03.6,11,COMPLETE,14.12.20.213,,,
bam_merge_and_sort,06:51.6,07:03.1,11,COMPLETE,14.12.30.139,,,
bam_merge_and_sort,06:52.0,07:04.9,12,COMPLETE,14.12.22.139,,,
bam_merge_and_sort,06:52.2,07:03.9,11,COMPLETE,14.12.24.28,,,
bam_merge_and_sort,06:51.8,07:03.2,11,COMPLETE,14.12.31.54,,,
bam_merge_and_sort,06:52.3,07:05.5,13,COMPLETE,14.12.16.76,,,
bam_merge_and_sort,06:09.1,07:06.9,57,COMPLETE,14.12.61.103,,,
bam_merge_and_sort,06:49.9,07:05.4,15,COMPLETE,14.12.22.53,,,
bam_merge_and_sort,06:50.1,07:05.3,15,COMPLETE,14.12.54.173,,,
bam_merge_and_sort,06:51.0,07:05.8,14,COMPLETE,14.12.60.194,,,
bam_merge_and_sort,06:50.9,07:06.1,15,COMPLETE,14.12.52.217,,,
bam_merge_and_sort,06:51.6,07:05.7,14,COMPLETE,14.12.17.63,,,
bam_merge_and_sort,06:51.5,07:05.6,14,COMPLETE,14.12.22.4,,,
bam_merge_and_sort,06:08.9,07:05.1,56,COMPLETE,14.12.60.221,,,
bam_merge_and_sort,06:51.2,07:07.3,16,COMPLETE,14.12.27.21,,,
bam_merge_and_sort,06:51.4,07:08.3,16,COMPLETE,14.12.17.231,,,
bam_merge_and_sort,06:51.3,07:07.8,16,COMPLETE,14.12.29.56,,,
bam_merge_and_sort,06:35.8,07:11.1,35,COMPLETE,14.12.48.62,,,
bam_merge_and_sort,06:50.4,07:10.9,20,COMPLETE,14.12.48.93,,,
bam_merge_and_sort,06:08.7,07:10.2,61,COMPLETE,14.12.16.78,,,
bam_merge_and_sort,06:34.9,07:11.8,36,COMPLETE,14.12.50.87,,,
bam_merge_and_sort,06:36.4,07:11.7,35,COMPLETE,14.12.29.206,,,
bam_merge_and_sort,06:49.1,07:11.9,22,COMPLETE,14.12.53.149,,,
bam_merge_and_sort,06:38.3,07:13.5,35,COMPLETE,14.12.55.164,,,
bam_merge_and_sort,06:38.3,07:15.0,36,COMPLETE,14.12.19.239,,,
bam_merge_and_sort,06:51.2,07:20.0,28,COMPLETE,14.12.21.148,,,
bam_merge_and_sort,06:47.0,07:20.4,33,COMPLETE,14.12.60.177,,,
bam_merge_and_sort,06:51.3,07:25.5,34,COMPLETE,14.12.50.31,,,
bam_merge_and_sort,06:49.8,07:26.6,36,COMPLETE,14.12.48.59,,,